"","V1","V2","V3"
"3609","Taxi Libre","11.4792","11.4792"
"3610","Taxi Libre","10.11388","10.11388"
"3611","Taxi Libre","20.5689688888889","20.5689688888889"
"3612","Taxi Libre","35.1994355555556","35.1994355555556"
"3613","Taxi Libre","12.7113644444444","12.7113644444444"
"3614","Taxi Libre","24.8931955555556","24.8931955555556"
"3615","Taxi Libre","26.2380666666667","26.2380666666667"
"3616","Taxi Libre","33.1336222222222","33.1336222222222"
"3617","Taxi Libre","9.40197333333333","9.40197333333333"
"3618","Taxi Libre","12.1830222222222","12.1830222222222"
"3619","Taxi Libre","21.9105111111111","21.9105111111111"
"3620","Taxi Libre","31.56096","31.56096"
"3621","Taxi Libre","15.9489466666667","15.9489466666667"
"3622","Taxi Libre","38.5592355555556","38.5592355555556"
"3623","Taxi Libre","33.5673288888889","33.5673288888889"
"3624","Taxi Libre","18.8232044444444","18.8232044444444"
"3625","Taxi Libre","24.7438711111111","24.7438711111111"
"3626","Taxi Libre","17.8378533333333","17.8378533333333"
"3627","Taxi Libre","13.2087955555556","13.2087955555556"
"3628","Taxi Libre","14.1375555555556","14.1375555555556"
"3629","Taxi Libre","18.0204666666667","18.0204666666667"
"3630","Taxi Libre","10.2299155555556","10.2299155555556"
"3631","Taxi Libre","25.7724977777778","25.7724977777778"
"3632","Taxi Libre","16.68796","16.68796"
"3633","Taxi Libre","33.9197155555556","33.9197155555556"
"3634","Taxi Libre","20.8785555555556","20.8785555555556"
"3635","Taxi Libre","51.1105733333333","51.1105733333333"
"3636","Taxi Libre","9.86183555555556","9.86183555555556"
"3637","Taxi Libre","20.6436311111111","20.6436311111111"
"3638","Taxi Libre","10.2527422222222","10.2527422222222"
"3639","Taxi Libre","12.3984488888889","12.3984488888889"
"3640","Taxi Libre","28.2957955555556","28.2957955555556"
"3641","Taxi Libre","10.2846044444444","10.2846044444444"
"3642","Taxi Libre","13.8079955555556","13.8079955555556"
"3643","Taxi Libre","21.3141644444444","21.3141644444444"
"3644","Taxi Libre","18.1521955555556","18.1521955555556"
"3645","Taxi Libre","42.7973866666667","42.7973866666667"
"3646","Taxi Libre","15.4439066666667","15.4439066666667"
"3647","Taxi Libre","18.7390311111111","18.7390311111111"
"3648","Taxi Libre","19.1622755555556","19.1622755555556"
"3649","Taxi Libre","19.0819066666667","19.0819066666667"
"3650","Taxi Libre","16.9499911111111","16.9499911111111"
"3651","Taxi Libre","19.6920444444444","19.6920444444444"
"3652","Taxi Libre","48.7090177777778","48.7090177777778"
"3653","Taxi Libre","32.5971955555556","32.5971955555556"
"3654","Taxi Libre","19.7491111111111","19.7491111111111"
"3655","Taxi Libre","24.0176977777778","24.0176977777778"
"3656","Taxi Libre","43.1740266666667","43.1740266666667"
"3657","Taxi Libre","20.4310577777778","20.4310577777778"
"3658","Taxi Libre","32.4778311111111","32.4778311111111"
"3659","Taxi Libre","16.1082577777778","16.1082577777778"
"3660","Taxi Libre","16.4634977777778","16.4634977777778"
"3661","Taxi Libre","37.7973955555556","37.7973955555556"
"3662","Taxi Libre","33.1540711111111","33.1540711111111"
"3663","Taxi Libre","23.2258977777778","23.2258977777778"
"3664","Taxi Libre","18.3310044444444","18.3310044444444"
"3665","Taxi Libre","25.22656","25.22656"
"3666","Taxi Libre","19.1042577777778","19.1042577777778"
"3667","Taxi Libre","44.0228933333333","44.0228933333333"
"3668","Taxi Libre","17.1906222222222","17.1906222222222"
"3669","Taxi Libre","46.8529244444445","46.8529244444445"
"3670","Taxi Libre","12.72896","12.72896"
"3671","Taxi Libre","9.69063555555556","9.69063555555556"
"3672","Taxi Libre","26.3365066666667","26.3365066666667"
"3673","Taxi Libre","16.9509422222222","16.9509422222222"
"3674","Taxi Libre","22.9205911111111","22.9205911111111"
"3675","Taxi Libre","27.3385022222222","27.3385022222222"
"3676","Taxi Libre","31.0654311111111","31.0654311111111"
"3677","Taxi Libre","26.5376666666667","26.5376666666667"
"3678","Taxi Libre","10.0187688888889","10.0187688888889"
"3679","Taxi Libre","16.0017333333333","16.0017333333333"
"3680","Taxi Libre","31.5766533333333","31.5766533333333"
"3681","Taxi Libre","25.3525822222222","25.3525822222222"
"3682","Taxi Libre","22.8093111111111","22.8093111111111"
"3683","Taxi Libre","23.5649688888889","23.5649688888889"
"3684","Taxi Libre","23.2382622222222","23.2382622222222"
"3685","Taxi Libre","26.6213644444444","26.6213644444444"
"3686","Taxi Libre","14.2050844444444","14.2050844444444"
"3687","Taxi Libre","29.14704","29.14704"
"3688","Taxi Libre","21.9690044444444","21.9690044444444"
"3689","Taxi Libre","28.2249377777778","28.2249377777778"
"3690","Taxi Libre","32.7479466666667","32.7479466666667"
"3691","Taxi Libre","19.9826088888889","19.9826088888889"
"3692","Taxi Libre","20.9299155555556","20.9299155555556"
"3693","Taxi Libre","17.03892","17.03892"
"3694","Taxi Libre","17.8758977777778","17.8758977777778"
"3695","Taxi Libre","23.6553244444444","23.6553244444444"
"3696","Taxi Libre","47.6742088888889","47.6742088888889"
"3697","Taxi Libre","23.2135333333333","23.2135333333333"
"3698","Taxi Libre","23.9748977777778","23.9748977777778"
"3699","Taxi Libre","21.9514088888889","21.9514088888889"
"3700","Taxi Libre","23.7604222222222","23.7604222222222"
"3701","Taxi Libre","46.4991111111111","46.4991111111111"
"3702","Taxi Libre","17.3389955555556","17.3389955555556"
"3703","Taxi Libre","38.1231511111111","38.1231511111111"
"3704","Taxi Libre","40.3958311111111","40.3958311111111"
"3705","Taxi Libre","14.7129777777778","14.7129777777778"
"3706","Taxi Libre","23.3086444444444","23.3086444444444"
"3707","Taxi Libre","9.86944444444444","9.86944444444444"
"3708","Taxi Libre","26.3322266666667","26.3322266666667"
"3709","Taxi Libre","23.5174133333333","23.5174133333333"
"3710","Taxi Libre","33.3604622222222","33.3604622222222"
"3711","Taxi Libre","49.7100622222222","49.7100622222222"
"3712","Taxi Libre","19.70108","19.70108"
"3713","Taxi Libre","20.9898355555556","20.9898355555556"
"3714","Taxi Libre","34.8708266666667","34.8708266666667"
"3715","Taxi Libre","33.40136","33.40136"
"3716","Taxi Libre","22.5615466666667","22.5615466666667"
"3717","Taxi Libre","38.0266133333333","38.0266133333333"
"3718","Taxi Libre","29.5369955555556","29.5369955555556"
"3719","Taxi Libre","24.4024222222222","24.4024222222222"
"3720","Taxi Libre","26.3959511111111","26.3959511111111"
"3721","Taxi Libre","36.8805244444444","36.8805244444444"
"3722","Taxi Libre","31.5210133333333","31.5210133333333"
"3723","Taxi Libre","22.3066488888889","22.3066488888889"
"3724","Taxi Libre","26.0250177777778","26.0250177777778"
"3725","Taxi Libre","19.0776266666667","19.0776266666667"
"3726","Taxi Libre","50.2983244444444","50.2983244444444"
"3727","Taxi Libre","30.4590977777778","30.4590977777778"
"3728","Taxi Libre","26.7607022222222","26.7607022222222"
"3729","Taxi Libre","41.0268933333333","41.0268933333333"
"3730","Taxi Libre","52.5524577777778","52.5524577777778"
"3731","Taxi Libre","21.9361911111111","21.9361911111111"
"3732","Taxi Libre","14.8042844444444","14.8042844444444"
"3733","Taxi Libre","21.4758533333333","21.4758533333333"
"3734","Taxi Libre","19.9711955555556","19.9711955555556"
"3735","Taxi Libre","40.4324488888889","40.4324488888889"
"3736","Taxi Libre","24.8565777777778","24.8565777777778"
"3737","Taxi Libre","31.4905777777778","31.4905777777778"
"3738","Taxi Libre","26.5129377777778","26.5129377777778"
"3739","Taxi Libre","18.7171555555556","18.7171555555556"
"3740","Taxi Libre","32.7493733333333","32.7493733333333"
"3741","Taxi Libre","10.3759111111111","10.3759111111111"
"3742","Taxi Libre","41.5343111111111","41.5343111111111"
"3743","Taxi Libre","30.2931288888889","30.2931288888889"
"3744","Taxi Libre","30.22988","30.22988"
"3745","Taxi Libre","33.6191644444444","33.6191644444444"
"3746","Taxi Libre","19.5003955555556","19.5003955555556"
"3747","Taxi Libre","17.6699822222222","17.6699822222222"
"3748","Taxi Libre","23.3481155555556","23.3481155555556"
"3749","Taxi Libre","14.5755422222222","14.5755422222222"
"3750","Taxi Libre","9.43003111111111","9.43003111111111"
"3751","Taxi Libre","25.6383911111111","25.6383911111111"
"3752","Taxi Libre","33.29864","33.29864"
"3753","Taxi Libre","18.0000177777778","18.0000177777778"
"3754","Taxi Libre","38.4522355555556","38.4522355555556"
"3755","Taxi Libre","10.238","10.238"
"3756","Taxi Libre","14.8494622222222","14.8494622222222"
"3757","Taxi Libre","40.1642355555556","40.1642355555556"
"3758","Taxi Libre","42.6528177777778","42.6528177777778"
"3759","Taxi Libre","10.5114444444444","10.5114444444444"
"3760","Taxi Libre","10.2988711111111","10.2988711111111"
"3761","Taxi Libre","33.7561244444444","33.7561244444444"
"3762","Taxi Libre","22.0883688888889","22.0883688888889"
"3763","Taxi Libre","26.1006311111111","26.1006311111111"
"3764","Taxi Libre","37.5810177777778","37.5810177777778"
"3765","Taxi Libre","23.1136666666667","23.1136666666667"
